Recording	Participant	Gender	Timeline	TOI	Interval	Media	AOI	Total_duration_of_fixations	Average_duration_of_fixations	Number_of_fixations	Time_to_first_fixation	Duration_of_first_fixation	Average_pupil_diameter
Recording21	Participant19	Female	White on Black	pycomp1 (1)	1	pycomp1	PrintStatement	1602	200	8	13186	125	5.04442
Recording21	Participant19	Female	White on Black	pycomp1 (1)	1	pycomp1	VarDeclaration	1393	232	6	1409	245	5.19521
Recording21	Participant19	Female	White on Black	pycomp2 (1)	1	pycomp2	ForLoop	17624	184	96	0	190	5.20993
Recording21	Participant19	Female	White on Black	pycomp2 (1)	1	pycomp2	FuncHeader	2762	162	17	5607	148	4.8604
Recording21	Participant19	Female	White on Black	pycomp2 (1)	1	pycomp2	JoinSentence	9563	191	50	8114	170	5.18529
Recording21	Participant19	Female	White on Black	pycomp2 (1)	1	pycomp2	Return	2420	173	14	8696	205	5.24828
Recording21	Participant19	Female	White on Black	pycomp2 (1)	1	pycomp2	SentenceSplit	7622	195	39	6582	92	4.99302
Recording21	Participant19	Female	White on Black	pycomp2 (1)	1	pycomp2	VarDeclaration	3185	187	17	13884	355	5.17672
Recording8	Participant6	Female	White on Black	java1 (1)	1	java1	FunctionHeader	0		0			
Recording8	Participant6	Female	White on Black	java1 (1)	1	java1	Loop	145	145	1	1039	145	3.9559
Recording8	Participant6	Female	White on Black	java1 (1)	1	java1	ReturnValue	0		0			
Recording8	Participant6	Female	White on Black	java1 (1)	1	java1	VarDeclaration	0		0			
Recording8	Participant6	Female	White on Black	java1 (1)	1	java1	VarUpdate	0		0			
Recording8	Participant6	Female	White on Black	java2 (1)	1	java2	BugIsHere	303	303	1	776	303	3.98785
Recording8	Participant6	Female	White on Black	java2 (1)	1	java2	ForLoop	553	277	2	0	410	3.9567
Recording8	Participant6	Female	White on Black	java2 (1)	1	java2	FunctionHeader	0		0			
Recording8	Participant6	Female	White on Black	java2 (1)	1	java2	VarDeclaration	0		0			
Recording8	Participant6	Female	White on Black	py1sem (1)	1	py1sem	BuggyCall	3227	248	13	41548	498	4.19295
Recording8	Participant6	Female	White on Black	py1sem (1)	1	py1sem	BugIsHere	5307	212	25	43715	150	4.13267
Recording8	Participant6	Female	White on Black	py1sem (1)	1	py1sem	CastingCall	7257	213	34	5234	263	4.0975
Recording8	Participant6	Female	White on Black	py1sem (1)	1	py1sem	CastingFunction	5258	195	27	11136	232	4.16876
Recording8	Participant6	Female	White on Black	py1sem (1)	1	py1sem	MainHeader	835	167	5	464	150	4.12245
Recording8	Participant6	Female	White on Black	py1sem (1)	1	py1sem	PrintStatement	1223	204	6	10701	152	4.13745
Recording8	Participant6	Female	White on Black	py1sem (1)	1	py1sem	VarDeclaration	14965	249	60	24	177	4.09673
Recording8	Participant6	Female	White on Black	py1syn (1)	1	py1syn	BugIsHere	783	392	2	21466	292	4.35332
Recording8	Participant6	Female	White on Black	py1syn (1)	1	py1syn	FirstIfStatement	6600	220	30	6980	188	4.28472
Recording8	Participant6	Female	White on Black	py1syn (1)	1	py1syn	FunctionCall	5523	230	24	2240	192	4.12578
Recording8	Participant6	Female	White on Black	py1syn (1)	1	py1syn	FunctionHeader	10152	317	32	5880	163	4.24477
Recording8	Participant6	Female	White on Black	py1syn (1)	1	py1syn	MainHeader	993	199	5	1322	257	4.14353
Recording8	Participant6	Female	White on Black	py1syn (1)	1	py1syn	PrintStatement	11215	200	56	3555	177	4.2342
Recording8	Participant6	Female	White on Black	py1syn (1)	1	py1syn	Return	5985	200	30	20772	165	4.24215
Recording8	Participant6	Female	White on Black	py1syn (1)	1	py1syn	SecondIfStatement	5055	220	23	9159	395	4.30729
Recording8	Participant6	Female	White on Black	py1syn (1)	1	py1syn	ThirdIfStatement	5657	210	27	10264	232	4.34095
Recording8	Participant6	Female	White on Black	py1syn (1)	1	py1syn	VarDeclaration	2324	232	10	0	222	4.13379
Recording8	Participant6	Female	White on Black	py2sem (1)	1	py2sem	BugIsHere	4565	208	22	1412	128	4.18402
Recording8	Participant6	Female	White on Black	py2sem (1)	1	py2sem	BugIsHere2	2392	159	15	5085	140	4.18437
Recording8	Participant6	Female	White on Black	py2sem (1)	1	py2sem	FirstPrint	13057	246	53	5583	158	4.20292
Recording8	Participant6	Female	White on Black	py2sem (1)	1	py2sem	Increment	3508	292	12	20515	172	4.34558
Recording8	Participant6	Female	White on Black	py2sem (1)	1	py2sem	MainHeader	1445	206	7	316	180	4.20722
Recording8	Participant6	Female	White on Black	py2sem (1)	1	py2sem	SecondPrint	3392	188	18	20920	225	4.39905
Recording8	Participant6	Female	White on Black	py2sem (1)	1	py2sem	VarDeclaration	5237	201	26	166	130	4.04966
Recording8	Participant6	Female	White on Black	py2syn (1)	1	py2syn	BugIsHere	11322	206	55	0	149	4.34964
Recording8	Participant6	Female	White on Black	py2syn (1)	1	py2syn	FirstIfStatement	9326	187	50	4264	243	4.34741
Recording8	Participant6	Female	White on Black	py2syn (1)	1	py2syn	ForLoop	10125	220	46	2527	163	4.23933
Recording8	Participant6	Female	White on Black	py2syn (1)	1	py2syn	MainHeader	905	181	5	365	265	4.06527
Recording8	Participant6	Female	White on Black	py2syn (1)	1	py2syn	ThirdIfStatement	2900	207	14	12371	275	4.25296
Recording8	Participant6	Female	White on Black	py2syn (1)	1	py2syn	VarDeclaration	11369	219	52	197	145	4.22487
Recording8	Participant6	Female	White on Black	pycomp1 (1)	1	pycomp1	ForLoop	11866	212	56	167	263	4.20689
Recording8	Participant6	Female	White on Black	pycomp1 (1)	1	pycomp1	FuncCall	4895	288	17	21747	248	4.16429
Recording8	Participant6	Female	White on Black	pycomp1 (1)	1	pycomp1	FuncHeader	1913	213	9	472	227	4.21795
Recording8	Participant6	Female	White on Black	pycomp1 (1)	1	pycomp1	FuncReturn	1233	176	7	9232	220	4.14234
Recording8	Participant6	Female	White on Black	pycomp1 (1)	1	pycomp1	InputList	1105	276	4	22577	118	4.0187
Recording8	Participant6	Female	White on Black	pycomp1 (1)	1	pycomp1	MainHeader	1402	280	5	20037	238	4.22026
Recording8	Participant6	Female	White on Black	pycomp1 (1)	1	pycomp1	PrintStatement	898	225	4	25689	312	4.2876
Recording8	Participant6	Female	White on Black	pycomp1 (1)	1	pycomp1	VarDeclaration	2320	232	10	1828	502	4.12931
Recording8	Participant6	Female	White on Black	pycomp2 (1)	1	pycomp2	ForLoop	39764	212	188	859	147	4.49255
Recording8	Participant6	Female	White on Black	pycomp2 (1)	1	pycomp2	FuncHeader	5037	252	20	1306	190	4.36708
Recording8	Participant6	Female	White on Black	pycomp2 (1)	1	pycomp2	JoinSentence	5948	229	26	13258	223	4.47459
Recording8	Participant6	Female	White on Black	pycomp2 (1)	1	pycomp2	Return	767	256	3	43303	88	4.6133
Recording8	Participant6	Female	White on Black	pycomp2 (1)	1	pycomp2	SentenceSplit	11872	247	48	2053	88	4.33852
Recording8	Participant6	Female	White on Black	pycomp2 (1)	1	pycomp2	VarDeclaration	5310	241	22	4616	195	4.31852
Recording2	Participant2	Female	White on Black	java1 (1)	1	java1	FunctionHeader	1995	143	14	262	78	3.40597
Recording2	Participant2	Female	White on Black	java1 (1)	1	java1	Loop	8275	138	60	1406	147	3.42424
Recording2	Participant2	Female	White on Black	java1 (1)	1	java1	ReturnValue	168	84	2	32503	85	3.45561
Recording2	Participant2	Female	White on Black	java1 (1)	1	java1	VarDeclaration	2301	135	17	0	156	3.42496
Recording2	Participant2	Female	White on Black	java1 (1)	1	java1	VarUpdate	2025	156	13	30298	92	3.42252
Recording2	Participant2	Female	White on Black	java2 (1)	1	java2	BugIsHere	9572	319	30	8385	202	3.64181
Recording2	Participant2	Female	White on Black	java2 (1)	1	java2	ForLoop	16019	250	64	3045	252	3.6385
Recording2	Participant2	Female	White on Black	java2 (1)	1	java2	FunctionHeader	7073	244	29	267	143	3.53574
Recording2	Participant2	Female	White on Black	java2 (1)	1	java2	VarDeclaration	4925	259	19	0	227	3.66381
Recording2	Participant2	Female	White on Black	py1sem (1)	1	py1sem	BuggyCall	22875	229	100	17531	235	3.4509
Recording2	Participant2	Female	White on Black	py1sem (1)	1	py1sem	BugIsHere	25155	233	108	31901	137	3.53717
Recording2	Participant2	Female	White on Black	py1sem (1)	1	py1sem	CastingCall	19330	225	86	3383	143	3.48068
Recording2	Participant2	Female	White on Black	py1sem (1)	1	py1sem	CastingFunction	19027	229	83	28173	118	3.49288
Recording2	Participant2	Female	White on Black	py1sem (1)	1	py1sem	MainHeader	977	244	4	7129	123	3.58082
Recording2	Participant2	Female	White on Black	py1sem (1)	1	py1sem	PrintStatement	20370	229	89	21971	225	3.41934
Recording2	Participant2	Female	White on Black	py1sem (1)	1	py1sem	VarDeclaration	15495	218	71	1736	152	3.43649
Recording2	Participant2	Female	White on Black	py1syn (1)	1	py1syn	BugIsHere	728	182	4	18725	247	3.42235
Recording2	Participant2	Female	White on Black	py1syn (1)	1	py1syn	FirstIfStatement	1692	242	7	9573	238	3.35114
Recording2	Participant2	Female	White on Black	py1syn (1)	1	py1syn	FunctionCall	4914	259	19	0	39	3.38992
Recording2	Participant2	Female	White on Black	py1syn (1)	1	py1syn	FunctionHeader	713	178	4	8563	315	3.23224
Recording2	Participant2	Female	White on Black	py1syn (1)	1	py1syn	MainHeader	322	161	2	5948	208	3.29707
Recording2	Participant2	Female	White on Black	py1syn (1)	1	py1syn	PrintStatement	4505	205	22	2141	150	3.38405
Recording2	Participant2	Female	White on Black	py1syn (1)	1	py1syn	Return	1118	224	5	20410	217	3.4726
Recording2	Participant2	Female	White on Black	py1syn (1)	1	py1syn	SecondIfStatement	423	212	2	19000	257	3.38145
Recording2	Participant2	Female	White on Black	py1syn (1)	1	py1syn	ThirdIfStatement	987	164	6	17911	233	3.41958
Recording2	Participant2	Female	White on Black	py1syn (1)	1	py1syn	VarDeclaration	905	226	4	4513	217	3.32239
Recording2	Participant2	Female	White on Black	py2sem (1)	1	py2sem	BugIsHere	2475	138	18	2225	160	3.50415
Recording2	Participant2	Female	White on Black	py2sem (1)	1	py2sem	BugIsHere2	943	236	4	4240	442	3.43376
Recording2	Participant2	Female	White on Black	py2sem (1)	1	py2sem	FirstPrint	2625	175	15	5255	235	3.43742
Recording2	Participant2	Female	White on Black	py2sem (1)	1	py2sem	Increment	2343	293	8	7865	310	3.44219
Recording2	Participant2	Female	White on Black	py2sem (1)	1	py2sem	MainHeader	922	184	5	464	240	3.49243
Recording2	Participant2	Female	White on Black	py2sem (1)	1	py2sem	SecondPrint	1807	181	10	9074	70	3.3909
Recording2	Participant2	Female	White on Black	py2sem (1)	1	py2sem	VarDeclaration	3118	173	18	310	125	3.42267
Recording2	Participant2	Female	White on Black	py2syn (1)	1	py2syn	BugIsHere	5832	265	22	9656	197	3.46585
Recording2	Participant2	Female	White on Black	py2syn (1)	1	py2syn	FirstIfStatement	4938	260	19	5751	268	3.52732
Recording2	Participant2	Female	White on Black	py2syn (1)	1	py2syn	ForLoop	10900	253	43	3668	168	3.50084
Recording2	Participant2	Female	White on Black	py2syn (1)	1	py2syn	MainHeader	597	298	2	16815	252	3.55515
Recording2	Participant2	Female	White on Black	py2syn (1)	1	py2syn	ThirdIfStatement	3040	253	12	10710	192	3.48446
Recording2	Participant2	Female	White on Black	py2syn (1)	1	py2syn	VarDeclaration	3722	248	15	2941	173	3.46225
Recording2	Participant2	Female	White on Black	pycomp1 (1)	1	pycomp1	ForLoop	19745	299	66	273	197	3.50649
Recording2	Participant2	Female	White on Black	pycomp1 (1)	1	pycomp1	FuncCall	5358	223	24	20775	330	3.43545
Recording2	Participant2	Female	White on Black	pycomp1 (1)	1	pycomp1	FuncHeader	1157	289	4	1030	212	3.45433
Recording2	Participant2	Female	White on Black	pycomp1 (1)	1	pycomp1	FuncReturn	732	183	4	15131	280	3.54055
Recording2	Participant2	Female	White on Black	pycomp1 (1)	1	pycomp1	InputList	5187	236	22	19835	233	3.54749
Recording2	Participant2	Female	White on Black	pycomp1 (1)	1	pycomp1	MainHeader	465	155	3	19297	162	3.62696
Recording2	Participant2	Female	White on Black	pycomp1 (1)	1	pycomp1	PrintStatement	925	185	5	29438	255	3.30066
Recording2	Participant2	Female	White on Black	pycomp1 (1)	1	pycomp1	VarDeclaration	2205	276	8	1591	388	3.53626
Recording2	Participant2	Female	White on Black	pycomp2 (1)	1	pycomp2	ForLoop	24989	225	111	3029	198	3.42746
Recording2	Participant2	Female	White on Black	pycomp2 (1)	1	pycomp2	FuncHeader	2957	246	12	378	248	3.36303
Recording2	Participant2	Female	White on Black	pycomp2 (1)	1	pycomp2	JoinSentence	7952	274	29	24290	180	3.41376
Recording2	Participant2	Female	White on Black	pycomp2 (1)	1	pycomp2	Return	1322	189	7	24776	100	3.36544
Recording2	Participant2	Female	White on Black	pycomp2 (1)	1	pycomp2	SentenceSplit	2970	212	14	993	173	3.39214
Recording2	Participant2	Female	White on Black	pycomp2 (1)	1	pycomp2	VarDeclaration	4777	227	21	1889	122	3.4153
Recording18	Participant16	Female	White on Black	java1 (1)	1	java1	FunctionHeader	338	113	3	2686	137	4.0751
Recording18	Participant16	Female	White on Black	java1 (1)	1	java1	Loop	22364	159	141	5634	125	4.4025
Recording18	Participant16	Female	White on Black	java1 (1)	1	java1	ReturnValue	1148	164	7	40375	117	4.32018
Recording18	Participant16	Female	White on Black	java1 (1)	1	java1	VarDeclaration	3190	160	20	603	170	4.29508
Recording18	Participant16	Female	White on Black	java1 (1)	1	java1	VarUpdate	3362	168	20	30433	132	4.51262
Recording18	Participant16	Female	White on Black	java2 (1)	1	java2	BugIsHere	3815	123	31	7184	157	4.40306
Recording18	Participant16	Female	White on Black	java2 (1)	1	java2	ForLoop	8213	114	72	3041	103	4.4979
Recording18	Participant16	Female	White on Black	java2 (1)	1	java2	FunctionHeader	3915	163	24	326	132	4.26052
Recording18	Participant16	Female	White on Black	java2 (1)	1	java2	VarDeclaration	1542	128	12	3261	65	4.24617
Recording18	Participant16	Female	White on Black	py1sem (1)	1	py1sem	BuggyCall	2427	135	18	21972	225	4.09939
Recording18	Participant16	Female	White on Black	py1sem (1)	1	py1sem	BugIsHere	3415	142	24	4504	112	4.18904
Recording18	Participant16	Female	White on Black	py1sem (1)	1	py1sem	CastingCall	2125	125	17	0	35	4.02546
Recording18	Participant16	Female	White on Black	py1sem (1)	1	py1sem	CastingFunction	9318	161	58	3354	182	4.08908
Recording18	Participant16	Female	White on Black	py1sem (1)	1	py1sem	MainHeader	0		0			
Recording18	Participant16	Female	White on Black	py1sem (1)	1	py1sem	PrintStatement	3198	114	28	3125	212	4.04883
Recording18	Participant16	Female	White on Black	py1sem (1)	1	py1sem	VarDeclaration	5275	182	29	209	377	3.77609
Recording18	Participant16	Female	White on Black	py1syn (1)	1	py1syn	BugIsHere	587	117	5	21388	97	4.46378
Recording18	Participant16	Female	White on Black	py1syn (1)	1	py1syn	FirstIfStatement	2745	144	19	12363	145	4.34959
Recording18	Participant16	Female	White on Black	py1syn (1)	1	py1syn	FunctionCall	3674	175	21	0	152	4.20118
Recording18	Participant16	Female	White on Black	py1syn (1)	1	py1syn	FunctionHeader	878	125	7	12628	202	4.30248
Recording18	Participant16	Female	White on Black	py1syn (1)	1	py1syn	MainHeader	0		0			
Recording18	Participant16	Female	White on Black	py1syn (1)	1	py1syn	PrintStatement	2503	147	17	1249	313	4.26208
Recording18	Participant16	Female	White on Black	py1syn (1)	1	py1syn	Return	695	174	4	26828	202	4.37647
Recording18	Participant16	Female	White on Black	py1syn (1)	1	py1syn	SecondIfStatement	3932	157	25	18686	148	4.45187
Recording18	Participant16	Female	White on Black	py1syn (1)	1	py1syn	ThirdIfStatement	3325	145	23	21136	113	4.36022
Recording18	Participant16	Female	White on Black	py1syn (1)	1	py1syn	VarDeclaration	2812	176	16	196	185	4.21515
Recording18	Participant16	Female	White on Black	py2sem (1)	1	py2sem	BugIsHere	5382	174	31	6197	100	4.12762
Recording18	Participant16	Female	White on Black	py2sem (1)	1	py2sem	BugIsHere2	2660	177	15	8794	77	3.998
Recording18	Participant16	Female	White on Black	py2sem (1)	1	py2sem	FirstPrint	9905	144	69	8537	128	4.06608
Recording18	Participant16	Female	White on Black	py2sem (1)	1	py2sem	Increment	1382	154	9	28549	63	4.11102
Recording18	Participant16	Female	White on Black	py2sem (1)	1	py2sem	MainHeader	0		0			
Recording18	Participant16	Female	White on Black	py2sem (1)	1	py2sem	SecondPrint	4625	159	29	29452	202	4.0419
Recording18	Participant16	Female	White on Black	py2sem (1)	1	py2sem	VarDeclaration	8935	162	55	0	164	4.00821
Recording18	Participant16	Female	White on Black	py2syn (1)	1	py2syn	BugIsHere	9105	169	54	22976	128	4.51174
Recording18	Participant16	Female	White on Black	py2syn (1)	1	py2syn	FirstIfStatement	22200	169	131	5809	223	4.45187
Recording18	Participant16	Female	White on Black	py2syn (1)	1	py2syn	ForLoop	6275	146	43	1939	105	4.37978
Recording18	Participant16	Female	White on Black	py2syn (1)	1	py2syn	MainHeader	270	135	2	185	183	3.8948
Recording18	Participant16	Female	White on Black	py2syn (1)	1	py2syn	ThirdIfStatement	4750	164	29	26341	128	4.44727
Recording18	Participant16	Female	White on Black	py2syn (1)	1	py2syn	VarDeclaration	6888	141	49	594	137	4.2636
Recording18	Participant16	Female	White on Black	pycomp1 (1)	1	pycomp1	ForLoop	14682	196	75	0	151	4.264
Recording18	Participant16	Female	White on Black	pycomp1 (1)	1	pycomp1	FuncCall	1753	146	12	26738	192	4.29828
Recording18	Participant16	Female	White on Black	pycomp1 (1)	1	pycomp1	FuncHeader	0		0			
Recording18	Participant16	Female	White on Black	pycomp1 (1)	1	pycomp1	FuncReturn	2307	177	13	19918	168	4.35825
Recording18	Participant16	Female	White on Black	pycomp1 (1)	1	pycomp1	InputList	3130	157	20	25660	163	4.30915
Recording18	Participant16	Female	White on Black	pycomp1 (1)	1	pycomp1	MainHeader	602	120	5	24532	100	4.35523
Recording18	Participant16	Female	White on Black	pycomp1 (1)	1	pycomp1	PrintStatement	1535	192	8	28002	272	4.20866
Recording18	Participant16	Female	White on Black	pycomp1 (1)	1	pycomp1	VarDeclaration	1559	156	10	188	148	3.87388
Recording18	Participant16	Female	White on Black	pycomp2 (1)	1	pycomp2	ForLoop	24075	156	154	2764	275	4.27073
Recording18	Participant16	Female	White on Black	pycomp2 (1)	1	pycomp2	FuncHeader	0		0			
Recording18	Participant16	Female	White on Black	pycomp2 (1)	1	pycomp2	JoinSentence	2347	181	13	35618	150	4.36905
Recording18	Participant16	Female	White on Black	pycomp2 (1)	1	pycomp2	Return	475	238	2	3521	320	4.28336
Recording18	Participant16	Female	White on Black	pycomp2 (1)	1	pycomp2	SentenceSplit	2133	133	16	481	175	3.88467
Recording18	Participant16	Female	White on Black	pycomp2 (1)	1	pycomp2	VarDeclaration	2627	175	15	178	97	4.12259
Recording24	Participant22	Male	White on Black	java1 (1)	1	java1	FunctionHeader	2433	221	11	394	203	4.93861
Recording24	Participant22	Male	White on Black	java1 (1)	1	java1	Loop	15675	285	55	3766	287	5.06203
Recording24	Participant22	Male	White on Black	java1 (1)	1	java1	ReturnValue	467	156	3	18511	268	5.15548
Recording24	Participant22	Male	White on Black	java1 (1)	1	java1	VarDeclaration	2878	320	9	264	98	4.91791
Recording24	Participant22	Male	White on Black	java1 (1)	1	java1	VarUpdate	4292	268	16	17099	222	5.15955
Recording24	Participant22	Male	White on Black	java2 (1)	1	java2	BugIsHere	4280	214	20	7328	213	4.99486
Recording24	Participant22	Male	White on Black	java2 (1)	1	java2	ForLoop	9225	220	42	0	191	4.88778
Recording24	Participant22	Male	White on Black	java2 (1)	1	java2	FunctionHeader	5138	245	21	391	237	4.8521
